file_path,state,size_bytes,md5,page_count,class,reason,status,digital_guess,lang_guess,lang_source,lang_conf,lang_votes,garbled_detected
data/POP Bank/Rajasthan/Final PDF July2019.pdf,Rajasthan,592446,0e54a0488a14b5841365b19c2d557205,30.0,digital_en,len=8337 lang=la score=-5505.70 decision=digital_threshold,pending,True,unsure,osd,0.1367,unsure;unsure,False
data/POP Bank/Rajasthan/Final PDF of March 2019.pdf,Rajasthan,1400846,f6de11961c01637a53cc53e575f1816c,31.0,digital_en,len=8354 lang=fo score=-5413.55 decision=digital_threshold,pending,True,unsure,osd,0.1341,unsure;unsure,False
data/POP Bank/Rajasthan/Final_RKP_April_2020.pdf,Rajasthan,1894741,aa4aa8bdd981fdf9e2f7102e5eca91e4,28.0,digital_en,len=7921 lang=fo score=-5758.74 decision=digital_threshold,pending,True,indic,osd,0.5,indic;indic,False
data/POP Bank/Rajasthan/GALLERY_compressed.pdf,Rajasthan,189748,619fa525c185a95fd3e405a3dcc2c3ad,2.0,scanned_en,len=73 lang=en score=9.06 decision=scanned_low_text,pending,False,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/IMG-20241129-WA0005.pdf,Rajasthan,146390,ac3a6396e318dea8e8a6f8166fd0ff76,1.0,scanned_en,len=0 lang=en score=0.00 decision=scanned_low_text,pending,False,unsure,osd,0.0,unsure,False
data/POP Bank/Rajasthan/January 2017.pdf,Rajasthan,2006081,4536c147e2a8d7d417f8386ecec51f13,32.0,digital_en,len=8029 lang=zu score=-5291.81 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/January 2019 PDF.pdf,Rajasthan,2760545,a3184d8ce085216c66819f914c947e36,31.0,digital_en,len=8493 lang=fo score=-4950.02 decision=digital_threshold,pending,True,indic,osd,0.5,indic;indic,False
data/POP Bank/Rajasthan/January 2020 PDF.pdf,Rajasthan,1992598,6ae683d4af67ecfc5beea55ebe960a28,31.0,digital_en,len=8715 lang=la score=-5142.04 decision=digital_threshold,pending,True,indic,osd,0.5,indic;indic,False
data/POP Bank/Rajasthan/January- 2025.pdf,Rajasthan,1967216,f4778032a46ae0f508b10a41ed03a279,32.0,digital_en,len=6162 lang=la score=-5640.33 decision=digital_threshold,pending,True,indic,osd,0.5,indic;indic,False
data/POP Bank/Rajasthan/January-2021.pdf,Rajasthan,1903539,7bb48f10aabe5491ca30c69e61eb6153,31.0,digital_en,len=8176 lang=la score=-5909.61 decision=digital_threshold,pending,True,indic,osd,0.5,indic;indic,False
data/POP Bank/Rajasthan/January-2022.pdf,Rajasthan,1894633,f7d97d3877a893133bcd6a87bd5e5c59,32.0,digital_en,len=8767 lang=qu score=-5583.03 decision=digital_threshold,pending,True,indic,osd,0.5,indic;indic,False
data/POP Bank/Rajasthan/January-2023.pdf,Rajasthan,1206712,09f43a74258365827d221155436134fe,30.0,digital_en,len=6397 lang=lb score=-6223.64 decision=digital_threshold,pending,True,indic,osd,0.5,indic;indic,False
data/POP Bank/Rajasthan/January-2024.pdf,Rajasthan,1781399,ad77a686ee33fd3da8903f87a236e400,32.0,digital_en,len=9901 lang=la score=-5466.60 decision=digital_threshold,pending,True,indic,osd,0.5,indic;indic,False
data/POP Bank/Rajasthan/January-RK-2015.pdf,Rajasthan,1139372,7c338c478943e807ccf8423f86d3b297,28.0,digital_en,len=7682 lang=se score=-5829.00 decision=digital_threshold,pending,True,indic,osd,0.5,indic;indic,False
data/POP Bank/Rajasthan/Jodhpur-pop-kharif-2018.pdf,Rajasthan,21495808,22c63be5a291ef757ca07511ae47ebfb,,error,parse_error=EOF marker not found,pending,False,unsure,osd,0.0,,False
data/POP Bank/Rajasthan/July - 2024.pdf,Rajasthan,1828956,608eca1c49c7f6572a6f11ce0b5a7118,32.0,digital_en,len=6234 lang=qu score=-5401.19 decision=digital_threshold,pending,True,unsure,osd,0.123,unsure;unsure,False
data/POP Bank/Rajasthan/July-2022.pdf,Rajasthan,1331721,8f8ee11379f13a46d0570b428da806e5,31.0,digital_en,len=9116 lang=qu score=-4789.62 decision=digital_threshold,pending,True,indic,osd,0.5,unsure;indic,False
data/POP Bank/Rajasthan/July-2023.pdf,Rajasthan,1702985,e6d7e4831e96c5c86b2f7a1855b49a5b,32.0,digital_en,len=9478 lang=fo score=-4967.89 decision=digital_threshold,pending,True,unsure,osd,0.1286,unsure;unsure,False
data/POP Bank/Rajasthan/July-RK-2015.pdf,Rajasthan,1116789,d3fb1c29513a44bd2581d904d265f6ab,28.0,digital_en,len=7050 lang=qu score=-5857.18 decision=digital_threshold,pending,True,indic,osd,0.5,indic;indic,False
data/POP Bank/Rajasthan/July-RK-2017.pdf,Rajasthan,1930539,f4d5b2832933fd133d021b992f425f17,32.0,digital_en,len=9105 lang=fo score=-5506.41 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/July_2018.pdf,Rajasthan,2230427,bef1a6f3d6bb49b5fa0b08f456f93260,32.0,digital_en,len=8353 lang=qu score=-5479.17 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/June - 2024.pdf,Rajasthan,1627670,bb7260785c79095c621b6aa2a509543a,32.0,digital_en,len=10119 lang=fo score=-5407.64 decision=digital_threshold,pending,True,unsure,osd,0.1456,unsure;unsure,False
data/POP Bank/Rajasthan/June 2018.pdf,Rajasthan,1921659,c0b918bd43faeaa559dda18839bf85e6,32.0,digital_en,len=6368 lang=rw score=-5157.40 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/June 2019 PDF Final.pdf,Rajasthan,1571583,e637405cda819c6767ecef67f69b1858,31.0,digital_en,len=8101 lang=fo score=-5470.63 decision=digital_threshold,pending,True,unsure,osd,0.1662,unsure;unsure,False
data/POP Bank/Rajasthan/June-2021.pdf,Rajasthan,1105801,aa5d54a45259305da04bbafd9cbadc49,32.0,digital_en,len=6005 lang=fo score=-5573.79 decision=digital_threshold,pending,True,unsure,osd,0.1581,unsure;unsure,False
data/POP Bank/Rajasthan/June-2022.pdf,Rajasthan,1549594,e4120b7b75b44603f8774b54f17b9a04,30.0,digital_en,len=8253 lang=qu score=-5375.89 decision=digital_threshold,pending,True,indic,osd,0.5,unsure;indic,False
data/POP Bank/Rajasthan/June-2023.pdf,Rajasthan,1854638,338d8647a014634b23b0217812c1b90b,31.0,digital_en,len=9143 lang=la score=-5700.93 decision=digital_threshold,pending,True,indic,osd,0.5,indic;unsure,False
data/POP Bank/Rajasthan/June-RK-2017.pdf,Rajasthan,1216846,4670f489ef040aaf5f627ffc082c93d7,32.0,digital_en,len=6971 lang=fo score=-5356.66 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/KVK Pratapgarh At a Glance_compressed.pdf,Rajasthan,4608196,f26339a9c5fc4b133aad1d26beb52959,42.0,digital_en,len=3398 lang=se score=-5356.81 decision=digital_threshold,pending,True,indic,osd,0.5,indic;unsure,False
data/POP Bank/Rajasthan/Krishi Navachar Book_PPS.pdf,Rajasthan,3039312,4c663d12da04d4b8c819b3c043661f4f,136.0,digital_en,len=4571 lang=la score=-6478.62 decision=digital_threshold,pending,True,indic,osd,0.5,indic;indic,False
data/POP Bank/Rajasthan/March - 2024.pdf,Rajasthan,1683012,33af6e0ff06ba18f6279c68874cb9d1b,32.0,digital_en,len=6620 lang=qu score=-6106.22 decision=digital_threshold,pending,True,unsure,osd,0.1124,unsure;unsure,False
data/POP Bank/Rajasthan/March 2015 PRATAP kHETI.pdf,Rajasthan,1878224,acdc2b4d99622f7129c15ecb7a1d9813,28.0,digital_en,len=7666 lang=se score=-5842.03 decision=digital_threshold,pending,True,indic,osd,0.5,indic;indic,False
data/POP Bank/Rajasthan/March 2018.pdf,Rajasthan,1761770,50862c858369ad495e1ad51e7489134f,32.0,digital_en,len=7975 lang=fo score=-5120.69 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/March 2020.pdf,Rajasthan,1324136,833fe07f73b55be003481953843cb806,32.0,digital_en,len=8161 lang=qu score=-5558.23 decision=digital_threshold,pending,True,unsure,osd,0.1301,unsure;unsure,False
data/POP Bank/Rajasthan/March- 2025 (1).pdf,Rajasthan,1559521,5423d76c8000a8b50270ae2d236b63d6,32.0,digital_en,len=9345 lang=la score=-5330.40 decision=digital_threshold,pending,True,unsure,osd,0.1133,unsure;unsure,False
data/POP Bank/Rajasthan/March-2021.pdf,Rajasthan,2159063,137f18f872835a9e948ae49761c85b70,31.0,digital_en,len=7909 lang=qu score=-5084.54 decision=digital_threshold,pending,True,unsure,osd,0.1251,unsure;unsure,False
data/POP Bank/Rajasthan/March-2022_Final[1].pdf,Rajasthan,1671810,77a1bed67da04ab8d5b304016e961e36,32.0,digital_en,len=9273 lang=qu score=-5459.84 decision=digital_threshold,pending,True,unsure,osd,0.1199,unsure;unsure,False
data/POP Bank/Rajasthan/March-2023.pdf,Rajasthan,1490969,99ce86c75b6be6e5d1e9b94d95d65a8e,31.0,digital_en,len=9331 lang=la score=-5562.81 decision=digital_threshold,pending,True,unsure,osd,0.1248,unsure;unsure,False
data/POP Bank/Rajasthan/May - 2024.pdf,Rajasthan,1809350,4e58827cea64aada5cb28c4b9cbea4e3,32.0,digital_en,len=8889 lang=la score=-5773.77 decision=digital_threshold,pending,True,unsure,osd,0.1451,unsure;unsure,False
data/POP Bank/Rajasthan/May 2018.pdf,Rajasthan,1850439,25aad238730d2c1a9c1ab6bd6697d6c6,32.0,digital_en,len=7598 lang=qu score=-5027.67 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/May 2019.pdf,Rajasthan,1734864,a5e006b0a180190b99c4d30f817f123c,31.0,digital_en,len=8996 lang=fo score=-5217.48 decision=digital_threshold,pending,True,unsure,osd,0.1692,unsure;unsure,False
data/POP Bank/Rajasthan/May 2020.pdf,Rajasthan,2141134,72ec07407caf350fa1d92c78efb3d42f,31.0,digital_en,len=6435 lang=fo score=-5382.88 decision=digital_threshold,pending,True,indic,osd,0.5,indic;unsure,False
data/POP Bank/Rajasthan/May-2022.pdf,Rajasthan,1744883,6b28188621338f5406311bbe2ca0f15a,31.0,digital_en,len=8102 lang=fo score=-5721.96 decision=digital_threshold,pending,True,indic,osd,0.5,unsure;indic,False
data/POP Bank/Rajasthan/May-2023.pdf,Rajasthan,1611159,23b6748d51ba96939e2f768a1c25393f,31.0,digital_en,len=8407 lang=qu score=-5095.28 decision=digital_threshold,pending,True,indic,osd,0.5,indic;unsure,False
data/POP Bank/Rajasthan/May-RK-2017.pdf,Rajasthan,1414847,254432caec0f0098eeeac01bf76956cf,32.0,digital_en,len=6136 lang=fo score=-6005.87 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/November - 2020.pdf,Rajasthan,1875640,d85f61c4a798f2f789db4b6b5b9ed57a,32.0,digital_en,len=8218 lang=fo score=-4962.84 decision=digital_threshold,pending,True,unsure,osd,0.1702,unsure;unsure,False
data/POP Bank/Rajasthan/November - 2024.pdf,Rajasthan,1969118,549adf67142a2998a9fde61279c63a64,32.0,digital_en,len=8630 lang=qu score=-5181.35 decision=digital_threshold,pending,True,unsure,osd,0.1399,unsure;unsure,False
data/POP Bank/Rajasthan/November 2018 final (Repaired).pdf,Rajasthan,1227204,1004ff0382cc1fc9ca2e9aabd136171d,31.0,digital_en,len=8826 lang=fo score=-5306.32 decision=digital_threshold,pending,True,unsure,osd,0.184,unsure;unsure,False
data/POP Bank/Rajasthan/November 2019 final pdf.pdf,Rajasthan,1947379,5b277b715135264e5d021bad1322a6c8,31.0,digital_en,len=8568 lang=fo score=-5101.31 decision=digital_threshold,pending,True,unsure,osd,0.1497,unsure;unsure,False
data/POP Bank/Rajasthan/November-2022.pdf,Rajasthan,1425467,a773099ef4d96e987188cabf6cf07aea,30.0,digital_en,len=8745 lang=fo score=-5375.71 decision=digital_threshold,pending,True,indic,osd,0.5,unsure;indic,False
data/POP Bank/Rajasthan/November-2023.pdf,Rajasthan,2592486,e21ef8d0bb5ea088d82dd6a659f965f6,32.0,digital_en,len=7499 lang=la score=-5118.80 decision=digital_threshold,pending,True,unsure,osd,0.1478,unsure;unsure,False
data/POP Bank/Rajasthan/November-RK-2017.pdf,Rajasthan,3781209,5f3d5650c400080db77d7996c2d05b57,44.0,digital_en,len=9130 lang=se score=-5222.65 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/Novenber-2021 (Raj_Kheti-Pratap).pdf,Rajasthan,1751045,fe929f8daf106f7e0c44e02a904a11ba,32.0,digital_en,len=7807 lang=la score=-5242.64 decision=digital_threshold,pending,True,unsure,osd,0.1684,unsure;unsure,False
data/POP Bank/Rajasthan/Novermber 2016 RKP.pdf,Rajasthan,2274101,16d671db499a33015c426e475bbb86e3,31.0,digital_en,len=7726 lang=fo score=-5066.40 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/October - 2024.pdf,Rajasthan,1430678,ef08ba6a9fe5956dcd5671390671d1a6,32.0,digital_en,len=9395 lang=lb score=-5130.68 decision=digital_threshold,pending,True,unsure,osd,0.1167,unsure;unsure,False
data/POP Bank/Rajasthan/October -2020.pdf,Rajasthan,1467095,ba7af70846fc935e65fd4c76765e6843,32.0,digital_en,len=6013 lang=la score=-5463.06 decision=digital_threshold,pending,True,unsure,osd,0.1423,unsure;unsure,False
data/POP Bank/Rajasthan/October 2018 final pdf.pdf,Rajasthan,1559647,a16f42b20b7fcb6625f4ff2b9636cfce,32.0,digital_en,len=8564 lang=fo score=-5214.02 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/October 2019 pdf.pdf,Rajasthan,2263789,7dcaac52b99184bb35af24fdf35f8465,31.0,digital_en,len=8372 lang=fo score=-4871.07 decision=digital_threshold,pending,True,unsure,osd,0.1236,unsure;unsure,False
data/POP Bank/Rajasthan/October-(2021) final.pdf,Rajasthan,1446477,12e6d8aa793ac99f1dae766ed636b33f,31.0,digital_en,len=9495 lang=fo score=-5399.97 decision=digital_threshold,pending,True,unsure,osd,0.1363,unsure;unsure,False
data/POP Bank/Rajasthan/October-2022.pdf,Rajasthan,1726404,728b146f2ff19f9508608bfc5df950de,30.0,digital_en,len=9697 lang=fo score=-4959.77 decision=digital_threshold,pending,True,indic,osd,0.5,unsure;indic,False
data/POP Bank/Rajasthan/October-2023.pdf,Rajasthan,1796682,d6681399395f4bfebb9ffe6a2b037591,32.0,digital_en,len=8975 lang=qu score=-5329.59 decision=digital_threshold,pending,True,unsure,osd,0.1226,unsure;unsure,False
data/POP Bank/Rajasthan/October-RK-2017.pdf,Rajasthan,1358749,d93d513ba22d34f31deac683c2c32712,32.0,digital_en,len=8554 lang=fo score=-5032.51 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
"data/POP Bank/Rajasthan/RKP June, 2020.pdf",Rajasthan,2509884,33036c479d33733845f4e4ee18fcc0e4,31.0,digital_en,len=7871 lang=qu score=-5419.15 decision=digital_threshold,pending,True,unsure,osd,0.0802,unsure;unsure,False
data/POP Bank/Rajasthan/September - 2024.pdf,Rajasthan,1737633,31d199ff60024edb5155a39fd4b4ff87,32.0,digital_en,len=10010 lang=la score=-5398.04 decision=digital_threshold,pending,True,unsure,osd,0.1559,unsure;unsure,False
data/POP Bank/Rajasthan/September -2020.pdf,Rajasthan,1953434,60229d0935b7ba1d9636e5a0e760945b,32.0,digital_en,len=8904 lang=la score=-5920.62 decision=digital_threshold,pending,True,unsure,osd,0.1853,unsure;unsure,False
data/POP Bank/Rajasthan/September 2018 final.pdf,Rajasthan,2131971,be109a1559abfeffc95c0a8d8e0c366b,32.0,digital_en,len=8212 lang=la score=-5421.34 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/September 2019 .pdf,Rajasthan,972999,03e483cd629135e4a59be1bc972ebda3,31.0,digital_en,len=8891 lang=la score=-5722.08 decision=digital_threshold,pending,True,unsure,osd,0.1649,unsure;unsure,False
data/POP Bank/Rajasthan/September-2021.pdf,Rajasthan,1921622,ce6572ed4b22c9428957d41a8e0ac7cb,32.0,digital_en,len=9409 lang=la score=-4919.91 decision=digital_threshold,pending,True,unsure,osd,0.1791,unsure;unsure,False
data/POP Bank/Rajasthan/September-2022.pdf,Rajasthan,1648747,b09af9da50e58fdeddb83bedc2203bed,31.0,digital_en,len=8597 lang=la score=-5398.22 decision=digital_threshold,pending,True,indic,osd,0.5,unsure;indic,False
data/POP Bank/Rajasthan/September-2023.pdf,Rajasthan,2006182,371e1043147bb249f3f57a5ac259f8e1,32.0,digital_en,len=9096 lang=la score=-5434.99 decision=digital_threshold,pending,True,unsure,osd,0.1619,unsure;unsure,False
data/POP Bank/Rajasthan/September-RK-2017.pdf,Rajasthan,2105421,ccbd6c218b5fd37d97e2a18b0353f1fc,31.0,digital_en,len=9877 lang=fo score=-5441.17 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/Smart Village Iniciative_Book.pdf,Rajasthan,4778822,5eabb8f6207b511ad2cc9b261d985471,20.0,digital_en,len=4408 lang=la score=-5916.95 decision=digital_threshold,pending,True,indic,osd,0.5,indic;unsure,False
data/POP Bank/Rajasthan/Success Story_compressed.pdf,Rajasthan,4407841,c41d4a125ce3b37bbcc193ee2f2c2aba,82.0,digital_en,len=698 lang=se score=-828.43 decision=digital_threshold,pending,True,indic,osd,0.5,indic;unsure,False
data/POP Bank/Rajasthan/enlarged-view.pdf,Rajasthan,833614,8e767eec622675df787162fcb3864a29,1.0,scanned_en,len=0 lang=en score=0.00 decision=scanned_low_text,pending,False,unsure,osd,0.0,unsure,False
data/POP Bank/Rajasthan/final.pdf,Rajasthan,3079105,a2bce1db78e3aed3f8f8a2c77f10cf1a,26.0,digital_en,len=7163 lang=fo score=-4100.07 decision=digital_threshold,processed,True,indic,osd,0.65,indic;indic,True
data/POP Bank/Rajasthan/january 2018.pdf,Rajasthan,1646541,f72d052321b7ad96d99123c41423663e,32.0,digital_en,len=8441 lang=zu score=-5328.29 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/january 2018_v1.pdf,Rajasthan,1646541,f72d052321b7ad96d99123c41423663e,32.0,digital_en,len=8441 lang=zu score=-5328.29 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/jodhpur_pop-rabi_2016-17.pdf,Rajasthan,21495808,67fcfe9c5b8ac5621c2ff94935552f81,2.0,scanned_en,len=0 lang=en score=0.00 decision=scanned_low_text,pending,False,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Rajasthan/prtapkheti 20july.pdf,Rajasthan,1568006,4caacae895e89d8e223fb508e020d935,32.0,digital_en,len=9608 lang=fo score=-5866.63 decision=digital_threshold,pending,True,unsure,osd,0.1273,unsure;unsure,False
data/POP Bank/Rajasthan/rajasthan kheti pratap july.pdf,Rajasthan,2876565,260999df4ebca0ab6eb81e3a5f4b4ca9,32.0,digital_en,len=8457 lang=la score=-5285.82 decision=digital_threshold,pending,True,unsure,osd,0.1337,unsure;unsure,False
data/POP Bank/Rajasthan/sc-st-cell.pdf,Rajasthan,407803,9176029e8de7ba4ae2a98f7dcec9c4e5,1.0,scanned_en,len=0 lang=en score=0.00 decision=scanned_low_text,pending,False,unsure,osd,0.0,unsure,False
data/POP Bank/Sikkim/SKM4-West Sikkim-30.10.12.pdf,Sikkim,357479,f7d9acca7a4b77d3fdc6e6424718efc9,27.0,digital_en,len=4649 lang=en score=-1589.66 decision=digital_threshold,pending,True,unsure,osd,0.1458,unsure;unsure,False
data/POP Bank/Tamilnadu/Aayush_AyurvedaOffering_HerbalHealing.pdf,Tamilnadu,3017185,50335279fa4b74be2b8d5e65435d14e9,128.0,scanned_en,len=0 lang=en score=0.00 decision=scanned_low_text,pending,False,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Tamilnadu/BlackPepper.pdf,Tamilnadu,5981638,32cb879fa49f27a78f7872f1fbad08c8,18.0,scanned_en,len=0 lang=en score=0.00 decision=scanned_low_text,pending,False,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Tamilnadu/EB-52-Wheat-Cultivation-in-India-Pocket-Guide.pdf,Tamilnadu,973727,b2e4b264b73e048a7abe9d56e6d3b1ab,40.0,digital_en,len=2130 lang=en score=-3400.26 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Tamilnadu/Forage crops - Lead paper.pdf,Tamilnadu,2879146,7b65c6e6b5d392d96c678f9fd872ea3b,9.0,digital_en,len=7189 lang=rw score=-2529.46 decision=digital_threshold,pending,True,unsure,osd,0.1367,unsure;unsure,False
data/POP Bank/Tamilnadu/MoEFCC OM dt 01092025 - GCP Revised Modalities_250902_124011.pdf,Tamilnadu,1280244,9b68ff357e0d4c0b5f53bd7693c0ec94,24.0,scanned_en,len=0 lang=en score=0.00 decision=scanned_low_text,pending,False,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Tamilnadu/Model tree felling rules in agricullture lands_250630_124031.pdf,Tamilnadu,488426,f94ca15f7a250f59ecac2f9f0a0df8c1,9.0,digital_en,len=7450 lang=en score=-6522.86 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Tamilnadu/Noynadi_noymulta_nadi_the_velayutham.pdf,Tamilnadu,4190313,271b229d9f85792f3c08627c067623e3,104.0,digital_indic,len=1931 lang=ta score=-13582.48 decision=digital_threshold,pending,True,unsure,osd,0.0599,unsure;unsure,False
data/POP Bank/Tamilnadu/TVA_BOK_0007040_.pdf,Tamilnadu,21495808,e700afb18ab53117ac6ad88fb1965a22,,error,parse_error=negative seek value -1,pending,False,unsure,osd,0.0,,False
"data/POP Bank/Tamilnadu/The Lost Book of Herbal Remedies (Nicole Apelian Claude Davis, Sr. etc.) (Z-Library).pdf",Tamilnadu,21495808,f8f1bdf3cd6acd7cecb7fee0db796bd9,,error,parse_error=EOF marker not found,pending,False,unsure,osd,0.0,,False
data/POP Bank/Tamilnadu/diseases that cannot be cured by medicine.pdf,Tamilnadu,1570132,dbb7d7aa35d16c0e0e78e3222a52c53d,29.0,digital_indic,len=3909 lang=ta score=-24139.43 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Telangana/castor.pdf,Telangana,174436,cf685c5beb1e7f3ad44295411516a055,6.0,digital_en,len=6222 lang=ja score=-34170.86 decision=digital_threshold,pending,True,indic,osd,0.5,unsure;indic,False
data/POP Bank/Telangana/cotton.pdf,Telangana,298969,ac53ef47c7b3a320f7ed82991461bf8a,25.0,digital_en,len=8330 lang=ja score=-34253.82 decision=digital_threshold,pending,True,indic,osd,0.5,indic;unsure,False
data/POP Bank/Telangana/greengram.pdf,Telangana,212920,19a3a515476d7031c4db3def0a44ba50,16.0,digital_en,len=6432 lang=ja score=-34353.25 decision=digital_threshold,pending,True,indic,osd,0.5,unsure;indic,False
data/POP Bank/Telangana/groundnut.pdf,Telangana,183776,e938d4d23695bfcd629cf91f2869fa4b,8.0,digital_en,len=7205 lang=ja score=-34393.62 decision=digital_threshold,pending,True,unsure,osd,0.112,unsure;unsure,False
data/POP Bank/Telangana/jowar.pdf,Telangana,144842,7414f6ca146b15b31320b425c241a142,5.0,digital_en,len=8162 lang=ja score=-34470.83 decision=digital_threshold,pending,True,indic,osd,0.5,unsure;indic,False
data/POP Bank/Telangana/maize.pdf,Telangana,198777,46817d1f4bc59f80590f6e5de0d55a6e,12.0,digital_en,len=7064 lang=ja score=-34192.62 decision=digital_threshold,pending,True,unsure,osd,0.1209,unsure;unsure,False
data/POP Bank/Telangana/redgram.pdf,Telangana,252943,2f8a8b5e3aa6667599cce294034688f1,15.0,digital_en,len=6933 lang=ja score=-33959.36 decision=digital_threshold,pending,True,indic,osd,0.5,unsure;indic,False
data/POP Bank/Telangana/rice.pdf,Telangana,374031,4770102df21b4c2f5ac821257bd399e3,30.0,digital_en,len=7345 lang=ja score=-33613.38 decision=digital_threshold,pending,True,indic,osd,0.5,indic;unsure,False
data/POP Bank/Telangana/seasame.pdf,Telangana,137177,b28912ac3fb749c9c3ea9619f1c55433,3.0,digital_en,len=8149 lang=ja score=-33816.81 decision=digital_threshold,pending,True,indic,osd,0.5,indic;indic,False
data/POP Bank/Telangana/soyabeans.pdf,Telangana,193262,16de57cafe47e7ee1fed8d7bcf41997a,10.0,digital_en,len=8651 lang=ja score=-34000.98 decision=digital_threshold,pending,True,unsure,osd,0.1112,unsure;unsure,False
data/POP Bank/Tripura/2804235739SFP_Tripura.pdf,Tripura,6632632,7598b3d1e0a293e49ab2490ce29998e5,135.0,digital_en,len=3549 lang=en score=-6303.37 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
"data/POP Bank/Uttarakhand/Strategy for Doubling Farmer's Income in Uttarakhand, GBPUA&T, Pantnagar.pdf",Uttarakhand,21495808,aba362e898082125ece697bc67f2a3dc,,error,parse_error=EOF marker not found,pending,False,unsure,osd,0.0,,False
data/POP Bank/Uttarpradesh/Copyright_removed.pdf,Uttarpradesh,10909456,d57b3a957a409c641b47f913add16f51,4.0,digital_en,len=4437 lang=en score=-6303.32 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Uttarpradesh/Holiday_list_2022.pdf,Uttarpradesh,939473,a17dc8ce3ac27dc945c984954c9e6165,2.0,scanned_en,len=0 lang=en score=0.00 decision=scanned_low_text,pending,False,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Uttarpradesh/ManjushaBookPart_I.pdf,Uttarpradesh,21495808,d4c4be173969e3b52a9200085e7e77ab,,error,parse_error=EOF marker not found,pending,False,unsure,osd,0.0,,False
data/POP Bank/Uttarpradesh/ManjushaBookPart_II.pdf,Uttarpradesh,21495808,c4d5eb665f62e793e06645f36f36afab,,error,parse_error=EOF marker not found,pending,False,unsure,osd,0.0,,False
data/POP Bank/Uttarpradesh/Trademark-2.pdf,Uttarpradesh,2022191,ee85d9b16a9740987394e3abe1ba43b7,5.0,digital_indic,len=5968 lang=hi score=-9018.11 decision=digital_threshold,pending,True,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Uttarpradesh/Trademark.pdf,Uttarpradesh,499851,7b33c2de16ce9f2c683603cd594ef51c,2.0,scanned_indic,len=0 lang=hi score=0.00 decision=scanned_low_text,pending,False,unsure,osd,0.0,unsure;unsure,False
data/POP Bank/Uttarpradesh/fssai.pdf,Uttarpradesh,283505,7a54087ec5f61b4490e492fddef6d92f,1.0,scanned_en,len=0 lang=en score=0.00 decision=scanned_low_text,pending,False,unsure,osd,0.0,unsure,False
data/POP Bank/Uttarpradesh/fssai_v1.pdf,Uttarpradesh,283505,7a54087ec5f61b4490e492fddef6d92f,1.0,scanned_en,len=0 lang=en score=0.00 decision=scanned_low_text,pending,False,unsure,osd,0.0,unsure,False
data/POP Bank/West Bengal/2804235830SFP_West _Bengal.pdf,West Bengal,21495808,a53da35f4caedde4f5d69c0811833340,,error,parse_error=negative seek value -1,pending,False,unsure,osd,0.0,,False
