filename,state,conf_band,lang_guess,lang_conf,digital_guess,garbled_detected,page_count,size_bytes,file_path
July-RK-2017.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,32.0,1930539,data/POP Bank/Rajasthan/July-RK-2017.pdf
July_2018.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,32.0,2230427,data/POP Bank/Rajasthan/July_2018.pdf
June 2018.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,32.0,1921659,data/POP Bank/Rajasthan/June 2018.pdf
June-RK-2017.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,32.0,1216846,data/POP Bank/Rajasthan/June-RK-2017.pdf
March 2018.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,32.0,1761770,data/POP Bank/Rajasthan/March 2018.pdf
May 2018.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,32.0,1850439,data/POP Bank/Rajasthan/May 2018.pdf
May-RK-2017.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,32.0,1414847,data/POP Bank/Rajasthan/May-RK-2017.pdf
November-RK-2017.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,44.0,3781209,data/POP Bank/Rajasthan/November-RK-2017.pdf
Novermber 2016 RKP.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,31.0,2274101,data/POP Bank/Rajasthan/Novermber 2016 RKP.pdf
October 2018 final pdf.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,32.0,1559647,data/POP Bank/Rajasthan/October 2018 final pdf.pdf
October-RK-2017.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,32.0,1358749,data/POP Bank/Rajasthan/October-RK-2017.pdf
September 2018 final.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,32.0,2131971,data/POP Bank/Rajasthan/September 2018 final.pdf
September-RK-2017.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,31.0,2105421,data/POP Bank/Rajasthan/September-RK-2017.pdf
january 2018.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,32.0,1646541,data/POP Bank/Rajasthan/january 2018.pdf
january 2018_v1.pdf,Rajasthan,No Detection (0.0),unsure,0.0,True,False,32.0,1646541,data/POP Bank/Rajasthan/january 2018_v1.pdf
EB-52-Wheat-Cultivation-in-India-Pocket-Guide.pdf,Tamilnadu,No Detection (0.0),unsure,0.0,True,False,40.0,973727,data/POP Bank/Tamilnadu/EB-52-Wheat-Cultivation-in-India-Pocket-Guide.pdf
Model tree felling rules in agricullture lands_250630_124031.pdf,Tamilnadu,No Detection (0.0),unsure,0.0,True,False,9.0,488426,data/POP Bank/Tamilnadu/Model tree felling rules in agricullture lands_250630_124031.pdf
2804235739SFP_Tripura.pdf,Tripura,No Detection (0.0),unsure,0.0,True,False,135.0,6632632,data/POP Bank/Tripura/2804235739SFP_Tripura.pdf
Copyright_removed.pdf,Uttarpradesh,No Detection (0.0),unsure,0.0,True,False,4.0,10909456,data/POP Bank/Uttarpradesh/Copyright_removed.pdf
pau_pub.pdf,Punjab,Very Low (<0.3),unsure,0.2891,True,False,2.0,307604,data/POP Bank/Punjab/pau_pub.pdf
POP Floriculture Crops.pdf.pdf,Jammu and Kashmir,Very Low (<0.3),unsure,0.245,True,False,74.0,1488133,data/POP Bank/Jammu and Kashmir/POP Floriculture Crops.pdf.pdf
1724927492.pdf,Haryana,Very Low (<0.3),unsure,0.2249,True,False,16.0,148209,data/POP Bank/Haryana/1724927492.pdf
MahaParwana_Firms_Data_Seed_7_QC.pdf,Maharashtra,Very Low (<0.3),unsure,0.2173,True,False,17.0,1386708,data/POP Bank/Maharashtra/MahaParwana_Firms_Data_Seed_7_QC.pdf
MahaParwana_Firms_Data_Seed_7_QC_v1.pdf,Maharashtra,Very Low (<0.3),unsure,0.2173,True,False,17.0,1386708,data/POP Bank/Maharashtra/MahaParwana_Firms_Data_Seed_7_QC_v1.pdf
December 2018.pdf,Rajasthan,Very Low (<0.3),unsure,0.1903,True,False,31.0,2052011,data/POP Bank/Rajasthan/December 2018.pdf
September -2020.pdf,Rajasthan,Very Low (<0.3),unsure,0.1853,True,False,32.0,1953434,data/POP Bank/Rajasthan/September -2020.pdf
November 2018 final (Repaired).pdf,Rajasthan,Very Low (<0.3),unsure,0.184,True,False,31.0,1227204,data/POP Bank/Rajasthan/November 2018 final (Repaired).pdf
September-2021.pdf,Rajasthan,Very Low (<0.3),unsure,0.1791,True,False,32.0,1921622,data/POP Bank/Rajasthan/September-2021.pdf
December-2020.pdf,Rajasthan,Very Low (<0.3),unsure,0.1766,True,False,31.0,1412297,data/POP Bank/Rajasthan/December-2020.pdf
August 2019 PDF final.pdf,Rajasthan,Very Low (<0.3),unsure,0.1704,True,False,31.0,1203801,data/POP Bank/Rajasthan/August 2019 PDF final.pdf
November - 2020.pdf,Rajasthan,Very Low (<0.3),unsure,0.1702,True,False,32.0,1875640,data/POP Bank/Rajasthan/November - 2020.pdf
May 2019.pdf,Rajasthan,Very Low (<0.3),unsure,0.1692,True,False,31.0,1734864,data/POP Bank/Rajasthan/May 2019.pdf
December-2021.pdf,Rajasthan,Very Low (<0.3),unsure,0.1684,True,False,32.0,1503187,data/POP Bank/Rajasthan/December-2021.pdf
Novenber-2021 (Raj_Kheti-Pratap).pdf,Rajasthan,Very Low (<0.3),unsure,0.1684,True,False,32.0,1751045,data/POP Bank/Rajasthan/Novenber-2021 (Raj_Kheti-Pratap).pdf
August -2020.pdf,Rajasthan,Very Low (<0.3),unsure,0.1675,True,False,32.0,2168399,data/POP Bank/Rajasthan/August -2020.pdf
June 2019 PDF Final.pdf,Rajasthan,Very Low (<0.3),unsure,0.1662,True,False,31.0,1571583,data/POP Bank/Rajasthan/June 2019 PDF Final.pdf
September 2019 .pdf,Rajasthan,Very Low (<0.3),unsure,0.1649,True,False,31.0,972999,data/POP Bank/Rajasthan/September 2019 .pdf
September-2023.pdf,Rajasthan,Very Low (<0.3),unsure,0.1619,True,False,32.0,2006182,data/POP Bank/Rajasthan/September-2023.pdf
"Final May, 07-07-2021.pdf",Rajasthan,Very Low (<0.3),unsure,0.1604,True,False,30.0,1342247,"data/POP Bank/Rajasthan/Final May, 07-07-2021.pdf"
June-2021.pdf,Rajasthan,Very Low (<0.3),unsure,0.1581,True,False,32.0,1105801,data/POP Bank/Rajasthan/June-2021.pdf
December 2019.pdf,Rajasthan,Very Low (<0.3),unsure,0.1562,True,False,31.0,1135515,data/POP Bank/Rajasthan/December 2019.pdf
September - 2024.pdf,Rajasthan,Very Low (<0.3),unsure,0.1559,True,False,32.0,1737633,data/POP Bank/Rajasthan/September - 2024.pdf
December-2023.pdf,Rajasthan,Very Low (<0.3),unsure,0.1526,True,False,32.0,1653730,data/POP Bank/Rajasthan/December-2023.pdf
November 2019 final pdf.pdf,Rajasthan,Very Low (<0.3),unsure,0.1497,True,False,31.0,1947379,data/POP Bank/Rajasthan/November 2019 final pdf.pdf
November-2023.pdf,Rajasthan,Very Low (<0.3),unsure,0.1478,True,False,32.0,2592486,data/POP Bank/Rajasthan/November-2023.pdf
December - 2024.pdf,Rajasthan,Very Low (<0.3),unsure,0.1466,True,False,32.0,2315555,data/POP Bank/Rajasthan/December - 2024.pdf
SKM4-West Sikkim-30.10.12.pdf,Sikkim,Very Low (<0.3),unsure,0.1458,True,False,27.0,357479,data/POP Bank/Sikkim/SKM4-West Sikkim-30.10.12.pdf
June - 2024.pdf,Rajasthan,Very Low (<0.3),unsure,0.1456,True,False,32.0,1627670,data/POP Bank/Rajasthan/June - 2024.pdf
May - 2024.pdf,Rajasthan,Very Low (<0.3),unsure,0.1451,True,False,32.0,1809350,data/POP Bank/Rajasthan/May - 2024.pdf
August-2023.pdf,Rajasthan,Very Low (<0.3),unsure,0.1444,True,False,32.0,2554837,data/POP Bank/Rajasthan/August-2023.pdf
October -2020.pdf,Rajasthan,Very Low (<0.3),unsure,0.1423,True,False,32.0,1467095,data/POP Bank/Rajasthan/October -2020.pdf
August - 2024.pdf,Rajasthan,Very Low (<0.3),unsure,0.1415,True,False,32.0,1700485,data/POP Bank/Rajasthan/August - 2024.pdf
November - 2024.pdf,Rajasthan,Very Low (<0.3),unsure,0.1399,True,False,32.0,1969118,data/POP Bank/Rajasthan/November - 2024.pdf
Shetkari_May-combine (1).pdf,Maharashtra,Very Low (<0.3),unsure,0.1398,True,False,60.0,2965768,data/POP Bank/Maharashtra/Shetkari_May-combine (1).pdf
Final PDF July2019.pdf,Rajasthan,Very Low (<0.3),unsure,0.1367,True,False,30.0,592446,data/POP Bank/Rajasthan/Final PDF July2019.pdf
Forage crops - Lead paper.pdf,Tamilnadu,Very Low (<0.3),unsure,0.1367,True,False,9.0,2879146,data/POP Bank/Tamilnadu/Forage crops - Lead paper.pdf
October-(2021) final.pdf,Rajasthan,Very Low (<0.3),unsure,0.1363,True,False,31.0,1446477,data/POP Bank/Rajasthan/October-(2021) final.pdf
Final PDF of March 2019.pdf,Rajasthan,Very Low (<0.3),unsure,0.1341,True,False,31.0,1400846,data/POP Bank/Rajasthan/Final PDF of March 2019.pdf
rajasthan kheti pratap july.pdf,Rajasthan,Very Low (<0.3),unsure,0.1337,True,False,32.0,2876565,data/POP Bank/Rajasthan/rajasthan kheti pratap july.pdf
8_p.pdf,Punjab,Very Low (<0.3),unsure,0.1309,True,False,36.0,12397075,data/POP Bank/Punjab/8_p.pdf
March 2020.pdf,Rajasthan,Very Low (<0.3),unsure,0.1301,True,False,32.0,1324136,data/POP Bank/Rajasthan/March 2020.pdf
Final April 2019.pdf,Rajasthan,Very Low (<0.3),unsure,0.1287,True,False,31.0,1305037,data/POP Bank/Rajasthan/Final April 2019.pdf
July-2023.pdf,Rajasthan,Very Low (<0.3),unsure,0.1286,True,False,32.0,1702985,data/POP Bank/Rajasthan/July-2023.pdf
prtapkheti 20july.pdf,Rajasthan,Very Low (<0.3),unsure,0.1273,True,False,32.0,1568006,data/POP Bank/Rajasthan/prtapkheti 20july.pdf
March-2021.pdf,Rajasthan,Very Low (<0.3),unsure,0.1251,True,False,31.0,2159063,data/POP Bank/Rajasthan/March-2021.pdf
March-2023.pdf,Rajasthan,Very Low (<0.3),unsure,0.1248,True,False,31.0,1490969,data/POP Bank/Rajasthan/March-2023.pdf
October 2019 pdf.pdf,Rajasthan,Very Low (<0.3),unsure,0.1236,True,False,31.0,2263789,data/POP Bank/Rajasthan/October 2019 pdf.pdf
July - 2024.pdf,Rajasthan,Very Low (<0.3),unsure,0.123,True,False,32.0,1828956,data/POP Bank/Rajasthan/July - 2024.pdf
October-2023.pdf,Rajasthan,Very Low (<0.3),unsure,0.1226,True,False,32.0,1796682,data/POP Bank/Rajasthan/October-2023.pdf
maize.pdf,Telangana,Very Low (<0.3),unsure,0.1209,True,False,12.0,198777,data/POP Bank/Telangana/maize.pdf
March-2022_Final[1].pdf,Rajasthan,Very Low (<0.3),unsure,0.1199,True,False,32.0,1671810,data/POP Bank/Rajasthan/March-2022_Final[1].pdf
October - 2024.pdf,Rajasthan,Very Low (<0.3),unsure,0.1167,True,False,32.0,1430678,data/POP Bank/Rajasthan/October - 2024.pdf
February 2019 Final.pdf,Rajasthan,Very Low (<0.3),unsure,0.1162,True,False,31.0,1314280,data/POP Bank/Rajasthan/February 2019 Final.pdf
April-2021.pdf,Rajasthan,Very Low (<0.3),unsure,0.1146,True,False,30.0,1318373,data/POP Bank/Rajasthan/April-2021.pdf
March- 2025 (1).pdf,Rajasthan,Very Low (<0.3),unsure,0.1133,True,False,32.0,1559521,data/POP Bank/Rajasthan/March- 2025 (1).pdf
Final February 2020.pdf,Rajasthan,Very Low (<0.3),unsure,0.1132,True,False,31.0,1762009,data/POP Bank/Rajasthan/Final February 2020.pdf
March - 2024.pdf,Rajasthan,Very Low (<0.3),unsure,0.1124,True,False,32.0,1683012,data/POP Bank/Rajasthan/March - 2024.pdf
groundnut.pdf,Telangana,Very Low (<0.3),unsure,0.112,True,False,8.0,183776,data/POP Bank/Telangana/groundnut.pdf
April-2023.pdf,Rajasthan,Very Low (<0.3),unsure,0.1112,True,False,31.0,1667766,data/POP Bank/Rajasthan/April-2023.pdf
soyabeans.pdf,Telangana,Very Low (<0.3),unsure,0.1112,True,False,10.0,193262,data/POP Bank/Telangana/soyabeans.pdf
NAGALAND-Crop-Calandar.pdf,Nagaland,Very Low (<0.3),unsure,0.1105,True,False,144.0,20342663,data/POP Bank/Nagaland/NAGALAND-Crop-Calandar.pdf
February-2021.pdf,Rajasthan,Very Low (<0.3),unsure,0.1077,True,False,31.0,1336971,data/POP Bank/Rajasthan/February-2021.pdf
pp_rabi.pdf,Punjab,Very Low (<0.3),unsure,0.0988,True,False,188.0,4357635,data/POP Bank/Punjab/pp_rabi.pdf
pp_rabi_v1.pdf,Punjab,Very Low (<0.3),unsure,0.0988,True,False,188.0,4357635,data/POP Bank/Punjab/pp_rabi_v1.pdf
Citrus_Cultivation_pbi.pdf,Punjab,Very Low (<0.3),unsure,0.0875,True,False,125.0,3660263,data/POP Bank/Punjab/Citrus_Cultivation_pbi.pdf
August-2021(1).pdf,Rajasthan,Very Low (<0.3),unsure,0.0815,True,False,31.0,1940846,data/POP Bank/Rajasthan/August-2021(1).pdf
"RKP June, 2020.pdf",Rajasthan,Very Low (<0.3),unsure,0.0802,True,False,31.0,2509884,"data/POP Bank/Rajasthan/RKP June, 2020.pdf"
pp_kharif.pdf,Punjab,Very Low (<0.3),unsure,0.0591,True,False,212.0,3632572,data/POP Bank/Punjab/pp_kharif.pdf
pp_kharif_v1.pdf,Punjab,Very Low (<0.3),unsure,0.0591,True,False,212.0,3632572,data/POP Bank/Punjab/pp_kharif_v1.pdf
